alpha,entry_latency_ms,exit_horizon_ms,total_pnl,selected,observed,fills,pnl_per_selected,pnl_per_observed,pnl_per_fill,hit_rate,max_drawdown
top_quartile_dispersion_momentum,250,1500,-2.905550000000002,205,52,37,-0.014173414634146352,-0.055875961538461576,-0.07852837837837844,0.08108108108108109,2.905550000000002
top_quartile_dispersion_momentum,250,2000,-2.459450000000002,205,52,37,-0.011997317073170742,-0.047297115384615424,-0.06647162162162168,0.08108108108108109,2.459450000000002
top_quartile_dispersion_momentum,250,3000,-2.425950000000003,205,51,36,-0.011833902439024404,-0.04756764705882359,-0.06738750000000009,0.08333333333333333,2.775300000000003
top_quartile_dispersion_momentum,250,4000,-2.124950000000003,205,49,34,-0.010365609756097575,-0.0433663265306123,-0.062498529411764786,0.14705882352941177,2.6673500000000034
top_quartile_dispersion_momentum,250,5000,-2.1121000000000016,205,49,34,-0.0103029268292683,-0.04310408163265309,-0.062120588235294164,0.11764705882352941,2.6545000000000023
top_quartile_dispersion_momentum,250,7500,-1.6865500000000018,205,47,32,-0.008227073170731717,-0.035884042553191525,-0.052704687500000055,0.09375,2.560850000000002
top_quartile_dispersion_momentum,250,10000,0.02619999999999789,205,46,31,0.0001278048780487702,0.0005695652173912585,0.0008451612903225126,0.16129032258064516,2.5937500000000018
top_quartile_dispersion_reversal,5,500,-11.568300000000002,205,45,45,-0.056430731707317085,-0.2570733333333334,-0.2570733333333334,0.022222222222222223,11.805050000000003
top_quartile_dispersion_reversal,5,750,-11.849100000000004,205,45,45,-0.057800487804878065,-0.2633133333333334,-0.2633133333333334,0.044444444444444446,12.182350000000003
top_quartile_dispersion_reversal,5,1000,-11.785100000000003,205,45,45,-0.05748829268292684,-0.2618911111111112,-0.2618911111111112,0.044444444444444446,12.021850000000004
top_quartile_dispersion_reversal,5,1500,-10.986900000000006,205,44,44,-0.05359463414634149,-0.24970227272727286,-0.24970227272727286,0.022727272727272728,11.175500000000005
top_quartile_dispersion_reversal,5,2000,-8.629650000000003,205,42,42,-0.0420958536585366,-0.20546785714285723,-0.20546785714285723,0.047619047619047616,8.866400000000004
top_quartile_dispersion_reversal,5,3000,-8.032700000000006,205,40,40,-0.039183902439024414,-0.20081750000000015,-0.20081750000000015,0.075,8.173250000000005
top_quartile_dispersion_reversal,5,4000,-7.311550000000007,205,38,38,-0.03566609756097564,-0.19240921052631596,-0.19240921052631596,0.15789473684210525,7.502650000000005
top_quartile_dispersion_reversal,5,5000,-8.651500000000006,205,38,38,-0.04220243902439027,-0.2276710526315791,-0.2276710526315791,0.10526315789473684,8.948450000000005
top_quartile_dispersion_reversal,5,7500,-8.878400000000006,205,36,36,-0.04330926829268296,-0.2466222222222224,-0.2466222222222224,0.1111111111111111,9.387950000000004
top_quartile_dispersion_reversal,5,10000,-12.736250000000004,205,35,35,-0.062128048780487825,-0.36389285714285724,-0.36389285714285724,0.11428571428571428,13.364750000000003
top_quartile_dispersion_reversal,10,500,-11.515100000000002,205,45,45,-0.056171219512195135,-0.2558911111111112,-0.2558911111111112,0.022222222222222223,11.751850000000003
top_quartile_dispersion_reversal,10,750,-11.795900000000003,205,45,45,-0.057540975609756115,-0.2621311111111112,-0.2621311111111112,0.044444444444444446,12.129150000000003
top_quartile_dispersion_reversal,10,1000,-11.731900000000003,205,45,45,-0.057228780487804894,-0.26070888888888893,-0.26070888888888893,0.044444444444444446,11.968650000000004
top_quartile_dispersion_reversal,10,1500,-10.933700000000005,205,44,44,-0.05333512195121954,-0.24849318181818195,-0.24849318181818195,0.022727272727272728,11.122300000000005
top_quartile_dispersion_reversal,10,2000,-8.576450000000003,205,42,42,-0.041836341463414646,-0.20420119047619054,-0.20420119047619054,0.047619047619047616,8.813200000000004
top_quartile_dispersion_reversal,10,3000,-7.979500000000004,205,40,40,-0.03892439024390246,-0.1994875000000001,-0.1994875000000001,0.075,8.120050000000004
top_quartile_dispersion_reversal,10,4000,-7.258350000000006,205,38,38,-0.03540658536585369,-0.19100921052631595,-0.19100921052631595,0.15789473684210525,7.449450000000005
top_quartile_dispersion_reversal,10,5000,-8.598300000000005,205,38,38,-0.04194292682926832,-0.2262710526315791,-0.2262710526315791,0.10526315789473684,8.895250000000004
top_quartile_dispersion_reversal,10,7500,-8.825200000000008,205,36,36,-0.043049756097561016,-0.24514444444444466,-0.24514444444444466,0.1111111111111111,9.334750000000005
top_quartile_dispersion_reversal,10,10000,-12.683050000000007,205,35,35,-0.06186853658536589,-0.36237285714285733,-0.36237285714285733,0.11428571428571428,13.311550000000006
top_quartile_dispersion_reversal,25,500,-11.110550000000003,205,45,45,-0.054197804878048796,-0.24690111111111118,-0.24690111111111118,0.022222222222222223,11.347300000000004
top_quartile_dispersion_reversal,25,750,-11.391350000000003,205,45,45,-0.05556756097560977,-0.25314111111111115,-0.25314111111111115,0.044444444444444446,11.724600000000002
top_quartile_dispersion_reversal,25,1000,-11.327350000000003,205,45,45,-0.05525536585365855,-0.25171888888888894,-0.25171888888888894,0.044444444444444446,11.564100000000003
top_quartile_dispersion_reversal,25,1500,-10.529150000000005,205,44,44,-0.051361707317073194,-0.23929886363636374,-0.23929886363636374,0.022727272727272728,10.717750000000004
top_quartile_dispersion_reversal,25,2000,-8.171900000000003,205,42,42,-0.03986292682926831,-0.19456904761904767,-0.19456904761904767,0.047619047619047616,8.408650000000003
top_quartile_dispersion_reversal,25,3000,-7.725250000000004,205,40,40,-0.037684146341463436,-0.19313125000000012,-0.19313125000000012,0.075,7.865800000000005
top_quartile_dispersion_reversal,25,4000,-7.0041000000000055,205,38,38,-0.034166341463414664,-0.18431842105263171,-0.18431842105263171,0.15789473684210525,7.195200000000004
top_quartile_dispersion_reversal,25,5000,-8.344050000000006,205,38,38,-0.0407026829268293,-0.21958026315789492,-0.21958026315789492,0.10526315789473684,8.641000000000005
top_quartile_dispersion_reversal,25,7500,-8.570950000000007,205,36,36,-0.04180951219512199,-0.23808194444444464,-0.23808194444444464,0.1111111111111111,9.080500000000004
top_quartile_dispersion_reversal,25,10000,-12.428800000000004,205,35,35,-0.06062829268292685,-0.35510857142857155,-0.35510857142857155,0.11428571428571428,13.057300000000003
top_quartile_dispersion_reversal,50,500,-10.669950000000005,205,45,43,-0.05204853658536588,-0.23711000000000013,-0.2481383720930234,0.0,10.669950000000005
top_quartile_dispersion_reversal,50,750,-11.047250000000005,205,45,43,-0.05388902439024393,-0.24549444444444457,-0.25691279069767453,0.023255813953488372,11.058400000000006
top_quartile_dispersion_reversal,50,1000,-10.886750000000005,205,45,43,-0.05310609756097563,-0.24192777777777788,-0.25318023255813965,0.023255813953488372,10.950800000000006
top_quartile_dispersion_reversal,50,1500,-10.040400000000004,205,44,42,-0.04897756097560978,-0.22819090909090917,-0.23905714285714294,0.023809523809523808,10.040400000000004
top_quartile_dispersion_reversal,50,2000,-7.9372000000000025,205,42,40,-0.03871804878048782,-0.18898095238095244,-0.19843000000000005,0.025,8.001250000000004
top_quartile_dispersion_reversal,50,3000,-7.444600000000003,205,40,38,-0.036315121951219526,-0.18611500000000009,-0.19591052631578956,0.05263157894736842,7.444600000000003
top_quartile_dispersion_reversal,50,4000,-6.771500000000003,205,38,36,-0.03303170731707319,-0.17819736842105272,-0.1880972222222223,0.1388888888888889,6.915550000000003
top_quartile_dispersion_reversal,50,5000,-8.111450000000003,205,38,36,-0.03956804878048782,-0.21345921052631586,-0.22531805555555565,0.08333333333333333,8.361350000000003
top_quartile_dispersion_reversal,50,7500,-8.291750000000006,205,36,34,-0.04044756097560978,-0.23032638888888904,-0.24387500000000017,0.08823529411764706,8.754250000000006
top_quartile_dispersion_reversal,50,10000,-12.10155,205,35,33,-0.05903195121951219,-0.3457585714285714,-0.36671363636363635,0.09090909090909091,12.731050000000002
top_quartile_dispersion_reversal,100,500,-10.277550000000007,205,45,44,-0.050134390243902476,-0.22839000000000015,-0.23358068181818198,0.0,10.277550000000007
top_quartile_dispersion_reversal,100,750,-10.654850000000007,205,45,44,-0.05197487804878052,-0.2367744444444446,-0.24215568181818198,0.022727272727272728,10.760950000000006
top_quartile_dispersion_reversal,100,1000,-10.494350000000006,205,45,44,-0.05119195121951223,-0.2332077777777779,-0.23850795454545468,0.022727272727272728,10.653350000000007
top_quartile_dispersion_reversal,100,1500,-9.648000000000007,205,44,43,-0.04706341463414637,-0.21927272727272742,-0.22437209302325598,0.023255813953488372,9.701250000000007
top_quartile_dispersion_reversal,100,2000,-7.647900000000002,205,42,41,-0.03730682926829269,-0.1820928571428572,-0.18653414634146345,0.024390243902439025,7.806900000000002
top_quartile_dispersion_reversal,100,3000,-7.205600000000006,205,40,39,-0.03514926829268295,-0.18014000000000013,-0.1847589743589745,0.07692307692307693,7.521200000000005
top_quartile_dispersion_reversal,100,4000,-6.532500000000006,205,38,37,-0.031865853658536614,-0.17190789473684226,-0.17655405405405422,0.13513513513513514,7.006400000000004
top_quartile_dispersion_reversal,100,5000,-7.872450000000005,205,38,37,-0.03840219512195124,-0.2071697368421054,-0.21276891891891905,0.08108108108108109,8.452200000000003
top_quartile_dispersion_reversal,100,7500,-8.099350000000006,205,36,35,-0.03950902439024393,-0.22498194444444464,-0.2314100000000002,0.08571428571428572,8.891700000000004
top_quartile_dispersion_reversal,100,10000,-11.90915,205,35,34,-0.05809341463414634,-0.3402614285714286,-0.3502691176470588,0.08823529411764706,12.8685
top_quartile_dispersion_reversal,250,500,-8.028050000000006,205,45,43,-0.03916121951219515,-0.17840111111111123,-0.18669883720930247,0.0,8.028050000000006
top_quartile_dispersion_reversal,250,750,-8.40535000000001,205,45,43,-0.04100170731707321,-0.18678555555555576,-0.1954732558139537,0.023255813953488372,8.511450000000009
top_quartile_dispersion_reversal,250,1000,-8.244850000000003,205,45,43,-0.040218780487804896,-0.18321888888888896,-0.19174069767441868,0.023255813953488372,8.403850000000004
top_quartile_dispersion_reversal,250,1500,-7.437750000000005,205,44,42,-0.03628170731707319,-0.16903977272727283,-0.17708928571428584,0.023809523809523808,7.491000000000005
top_quartile_dispersion_reversal,250,2000,-5.5915000000000035,205,42,40,-0.027275609756097576,-0.13313095238095246,-0.1397875000000001,0.075,5.750500000000004
top_quartile_dispersion_reversal,250,3000,-5.404050000000004,205,40,38,-0.026361219512195142,-0.13510125000000012,-0.14221184210526328,0.13157894736842105,5.719650000000003
top_quartile_dispersion_reversal,250,4000,-4.730950000000005,205,38,36,-0.023077804878048808,-0.12449868421052646,-0.13141527777777792,0.16666666666666666,5.204850000000003
top_quartile_dispersion_reversal,250,5000,-6.0709000000000035,205,38,36,-0.02961414634146343,-0.15976052631578957,-0.1686361111111112,0.1111111111111111,6.650650000000002
top_quartile_dispersion_reversal,250,7500,-5.9294000000000056,205,36,34,-0.02892390243902442,-0.16470555555555572,-0.17439411764705898,0.08823529411764706,6.721750000000004
top_quartile_dispersion_reversal,250,10000,-9.167250000000005,205,35,33,-0.044718292682926854,-0.2619214285714287,-0.2777954545454547,0.09090909090909091,10.126600000000003
low_vol_consensus_momentum,5,500,-12.192420400000005,396,100,91,-0.030788940404040416,-0.12192420400000005,-0.13398264175824182,0.2087912087912088,12.218570400000006
low_vol_consensus_momentum,5,750,-9.212699999999998,396,100,91,-0.023264393939393935,-0.09212699999999999,-0.10123846153846151,0.26373626373626374,9.23885
low_vol_consensus_momentum,5,1000,-10.080185999999998,396,100,91,-0.025455015151515145,-0.10080185999999998,-0.1107712747252747,0.24175824175824176,10.080185999999998
low_vol_consensus_momentum,5,1500,-9.863949999999999,396,98,89,-0.024908964646464644,-0.10065255102040815,-0.11083089887640449,0.2247191011235955,9.863949999999999
low_vol_consensus_momentum,5,2000,-10.273799999999998,396,94,85,-0.025943939393939387,-0.10929574468085104,-0.12086823529411762,0.15294117647058825,10.274199999999999
low_vol_consensus_momentum,5,3000,-11.775349999999989,396,90,81,-0.029735732323232296,-0.1308372222222221,-0.14537469135802455,0.1728395061728395,12.251599999999991
low_vol_consensus_momentum,5,4000,-9.970649999999996,396,88,79,-0.02517840909090908,-0.11330284090909086,-0.12621075949367083,0.22784810126582278,10.340999999999998
low_vol_consensus_momentum,5,5000,-8.522999999999993,396,86,77,-0.021522727272727252,-0.09910465116279062,-0.11068831168831159,0.24675324675324675,8.999249999999995
low_vol_consensus_momentum,5,7500,-2.03845,396,77,68,-0.00514760101010101,-0.026473376623376624,-0.029977205882352944,0.3382352941176471,7.197399999999998
low_vol_consensus_momentum,5,10000,-4.6204499999999955,396,74,65,-0.01166780303030302,-0.062438513513513455,-0.07108384615384608,0.38461538461538464,6.638249999999999
low_vol_consensus_momentum,10,500,-11.209950000000005,396,100,88,-0.028307954545454556,-0.11209950000000005,-0.1273857954545455,0.2159090909090909,11.236100000000006
low_vol_consensus_momentum,10,750,-9.823049999999997,396,100,88,-0.02480568181818181,-0.09823049999999997,-0.11162556818181814,0.25,9.849199999999998
low_vol_consensus_momentum,10,1000,-10.690535999999998,396,100,88,-0.026996303030303027,-0.10690535999999998,-0.12148336363636361,0.22727272727272727,10.690535999999998
low_vol_consensus_momentum,10,1500,-9.91385,396,98,86,-0.025034974747474747,-0.10116173469387756,-0.11527732558139535,0.20930232558139536,9.91385
low_vol_consensus_momentum,10,2000,-9.828999999999999,396,95,83,-0.024820707070707066,-0.10346315789473683,-0.11842168674698794,0.1566265060240964,9.8294
low_vol_consensus_momentum,10,3000,-11.95134999999999,396,92,80,-0.030180176767676745,-0.12990597826086947,-0.1493918749999999,0.1625,12.427599999999993
low_vol_consensus_momentum,10,4000,-10.549999999999994,396,90,78,-0.026641414141414126,-0.11722222222222214,-0.13525641025641016,0.21794871794871795,10.920349999999996
low_vol_consensus_momentum,10,5000,-8.749149999999993,396,88,76,-0.022093813131313114,-0.09942215909090901,-0.11512039473684202,0.23684210526315788,9.225399999999995
low_vol_consensus_momentum,10,7500,-2.03845,396,80,68,-0.00514760101010101,-0.025480625,-0.029977205882352944,0.3382352941176471,7.197399999999998
low_vol_consensus_momentum,10,10000,-4.6204499999999955,396,77,65,-0.01166780303030302,-0.0600058441558441,-0.07108384615384608,0.38461538461538464,6.638249999999999
low_vol_consensus_momentum,25,500,-11.91455,396,100,82,-0.030087247474747475,-0.1191455,-0.14529939024390245,0.15853658536585366,11.940700000000001
low_vol_consensus_momentum,25,750,-10.311699999999997,396,100,82,-0.026039646464646456,-0.10311699999999996,-0.1257524390243902,0.23170731707317074,10.337849999999998
low_vol_consensus_momentum,25,1000,-11.126085999999997,396,100,82,-0.02809617676767676,-0.11126085999999998,-0.13568397560975606,0.2073170731707317,11.126085999999997
low_vol_consensus_momentum,25,1500,-9.478750000000002,396,100,82,-0.023936237373737377,-0.09478750000000001,-0.11559451219512197,0.21951219512195122,9.478750000000002
low_vol_consensus_momentum,25,2000,-8.8617,396,99,81,-0.022378030303030306,-0.08951212121212122,-0.10940370370370371,0.18518518518518517,8.872250000000001
low_vol_consensus_momentum,25,3000,-11.080449999999988,396,96,78,-0.027980934343434315,-0.11542135416666655,-0.14205705128205112,0.19230769230769232,11.55669999999999
low_vol_consensus_momentum,25,4000,-9.929499999999994,396,94,76,-0.025074494949494933,-0.10563297872340419,-0.13065131578947362,0.21052631578947367,10.299849999999996
low_vol_consensus_momentum,25,5000,-7.927799999999992,396,92,74,-0.02001969696969695,-0.0861717391304347,-0.10713243243243233,0.25675675675675674,8.404049999999994
low_vol_consensus_momentum,25,7500,-1.4677999999999982,396,84,66,-0.003706565656565652,-0.017473809523809503,-0.022239393939393913,0.36363636363636365,6.655299999999997
low_vol_consensus_momentum,25,10000,-4.653149999999994,396,81,63,-0.011750378787878773,-0.05744629629629622,-0.07385952380952371,0.38095238095238093,6.511849999999998
